date	bin	turnover	price
20170803	11	9878.5	601668.1397970688
20170803	12	10924.0	601885.0184956844
20170803	13	5275.5	601914.3758505505
20170803	14	6430.5	601979.3744228993
20170803	15	7846.0	602363.8629983156
20170803	16	9062.0	602396.1801596351
20170803	17	10616.5	602500.1641621417
20170803	18	12846.0	603449.9574571532
20170803	19	4515.5	603658.3962124574
20170803	20	6134.0	603791.5652745807
20170803	21	5279.5	603894.4646698659
20170803	22	10437.0	603284.9519081601
20170803	23	11160.0	602809.0522847481
20170803	24	9510.0	603417.7562326869
20170803	25	26556.0	602975.4632229084
20170803	26	43419.5	602937.8578769637
20170804	1	8801.0	604757.3923892701
20170804	2	4046.0	603254.8953572288
20170804	3	6910.0	601143.7675726336
20170804	4	9590.5	600675.1062186172
20170804	5	12358.5	602881.2204930932
20170804	6	9079.0	602987.7756160831
20170804	7	8129.5	601862.9162064068
20170804	8	4958.0	601827.8682719547
20170804	9	3745.0	601920.1496259351
20170804	10	4997.5	602530.1374953549
20170804	11	6409.5	601781.0546875
20170804	12	7444.0	601370.4958492259
20170804	13	7866.0	601154.6788724208
20170804	14	6772.0	601380.9895833334
20170804	15	6958.5	601620.6921413122
20170804	16	3192.0	601682.857614255
20170804	17	4101.5	601775.0489556136
20170804	18	10893.0	601925.4918733961
20170804	19	7300.5	601655.4800339848
20170804	20	7289.0	601577.7556751696
20170804	21	7295.0	601425.5773504686
20170804	22	3757.5	601582.4184894759
20170804	23	6267.0	601428.0870035125
20170804	24	10591.0	601341.1947560481
20170804	25	14086.5	600820.6950207469
20170804	26	27449.5	601046.0250180915
20170807	1	16140.0	602146.0263286202
20170807	2	15580.0	601422.0294311444
20170807	3	5033.5	601636.9609392639
20170807	4	4948.0	601613.3572018727
20170807	5	4345.0	601609.6670247046
20170807	6	5013.0	602087.0493009565
20170807	7	7064.0	602747.8855267955
20170807	8	8075.0	603763.8063986874
20170807	9	5487.5	604148.3
20170807	10	4223.0	604381.1065332548
20170807	11	3440.5	604747.5636166757
20170807	12	5012.0	605229.8788265307
20170807	13	6052.5	605370.4390451832
20170807	14	6396.0	605801.249268007
20170807	15	8102.0	606379.9409061064
20170807	16	14690.0	607575.3133822699
20170807	17	7245.0	608158.799190879
20170807	18	9394.5	607801.5954709213
20170807	19	8143.5	608031.9281872825
20170807	20	9167.5	607628.6514118792
20170807	21	12820.5	607745.6772590094
20170807	22	8958.0	607877.7757895679
20170807	23	4829.0	607158.5527099464
20170807	24	9765.0	606853.4458965826
20170807	25	18378.5	606824.8312365756
20170807	26	40570.0	608030.0917304641
20170808	1	5506.5	606399.6894409938
20170808	2	7864.0	605430.4798698658
20170808	3	9889.0	605417.8623718887
20170808	4	10908.5	605872.1014492754
20170808	5	10883.5	604950.6026200873
20170808	6	10922.0	605310.6674888238
20170808	7	11795.0	606417.7277926039
20170808	8	11470.0	607346.4346219006
20170808	9	9120.0	608552.3115896137
20170808	10	7369.5	607779.5761722008
20170808	11	9276.5	607485.2539227265
20170808	12	7821.0	606703.828280593
20170808	13	9048.5	607043.5099659698
20170808	14	10944.0	606418.7280841569
20170808	15	15690.0	605771.7617087987
20170808	16	18136.0	605412.538795779
20170808	17	7770.5	604895.4840976981
20170808	18	7286.5	604158.452164895
20170808	19	10000.5	603421.112804878
20170808	20	5583.5	603603.2340289947
20170808	21	3141.5	603298.0378166251
20170808	22	8776.0	603061.5110477548
20170808	23	11504.0	603326.1330761813
20170808	24	13788.5	602972.7298337872
20170808	25	21367.0	601775.4179951785
20170808	26	40008.5	601303.8750318147
20170809	1	20726.5	600330.4532116074
20170809	2	7238.0	601514.0920826162
20170809	3	16809.5	599922.3747824405
20170809	4	7731.0	599345.9282598158
20170809	5	10096.5	599837.8261807202
20170809	6	5687.5	599561.8928627206
20170809	7	6981.5	598491.9154429563
