date	bin	turnover	price
20170823	12	80294.5	444451.23803446075
20170823	13	31121.5	444696.26567265333
20170823	14	31259.0	443830.01180758764
20170823	15	23937.5	443385.637084184
20170823	16	36059.5	441460.30851195636
20170823	17	29243.0	440787.58468696434
20170823	18	32736.0	440782.3724627614
20170823	19	48835.5	440342.5285513925
20170823	20	67150.0	440052.46257920354
20170823	21	43147.0	440218.4316846229
20170823	22	40628.0	440915.1509598204
20170823	23	48787.5	440203.06173456635
20170823	24	41044.0	440705.0108133866
20170823	25	45453.5	441022.0714285714
20170823	26	248511.0	439820.0975875356
20170824	1	126330.0	437473.042541734
20170824	2	72708.0	437153.81698944565
20170824	3	92050.0	436721.00878798973
20170824	4	64928.0	436144.0088402037
20170824	5	41274.5	436597.80319986737
20170824	6	61759.5	435777.080632616
20170824	7	72053.0	434424.1987451246
20170824	8	97369.5	433816.1470298654
20170824	9	47056.5	434825.7370145063
20170824	10	62048.0	434352.95842417865
20170824	11	59737.0	433112.60726771905
20170824	12	38745.5	432646.6447297443
20170824	13	42815.0	432688.79523488425
20170824	14	64615.5	432203.5499151997
20170824	15	22691.0	432135.6780073749
20170824	16	31244.5	433124.3924325133
20170824	17	39965.0	432811.81451612903
20170824	18	33732.5	432586.7828735827
20170824	19	36900.5	432582.27355522435
20170824	20	35454.5	432911.71875
20170824	21	28390.5	432593.7548307312
20170824	22	39590.5	431435.2786722814
20170824	23	175097.0	429385.10831103823
20170824	24	70271.0	428279.5966205987
20170824	25	84659.5	427777.0868718671
20170824	26	197618.0	429054.6020008699
20170825	1	56040.0	432183.08833630994
20170825	2	132058.0	435777.04663212434
20170825	3	119833.0	438821.1855104281
20170825	4	108640.0	440675.4329990884
20170825	5	115499.0	442340.65189873416
20170825	6	93369.0	441318.0775075988
20170825	7	116849.0	441400.30086498684
20170825	8	59700.5	441030.52407932014
20170825	9	75404.0	439881.99021064595
20170825	10	100948.0	442791.7802901645
20170825	11	55936.0	443487.1993170291
20170825	12	87035.5	443935.1727111063
20170825	13	74096.5	445412.3709266461
20170825	14	106107.0	447533.5901386749
20170825	15	151388.0	448393.2790536908
20170825	16	70486.5	447312.3520368947
20170825	17	79529.5	447880.4171139396
20170825	18	93250.0	450481.95316961734
20170825	19	51602.5	449620.78427977837
20170825	20	46524.0	450372.9378010042
20170825	21	61266.0	449978.959215392
20170825	22	59101.0	449713.9524669367
20170825	23	87856.0	450823.3814280429
20170825	24	93144.0	451916.3069933474
20170825	25	204412.0	452282.1160607489
20170825	26	353724.0	452667.6459579409
20170828	1	56491.5	450349.67343028827
20170828	2	43298.0	449124.91039426526
20170828	3	39401.0	449395.4540842212
20170828	4	78856.5	449762.69826283987
20170828	5	65109.0	451132.02189259935
20170828	6	48820.0	450024.3987293904
20170828	7	55812.0	449352.77443084534
20170828	8	50718.0	449774.2957950142
20170828	9	38794.0	449984.02366863907
20170828	10	37610.0	449957.6893804861
20170828	11	33853.0	450208.0825012754
20170828	12	33918.0	450492.78818384354
20170828	13	24207.0	450173.11424790474
20170828	14	32537.0	449810.4105960265
20170828	15	32780.5	450756.44095788605
20170828	16	30406.5	451073.5961978525
20170828	17	28521.5	450617.6979327802
20170828	18	24926.0	450391.38140197267
20170828	19	31438.0	450291.19638826186
20170828	20	47025.0	449700.0274555563
20170828	21	42213.5	449192.617402833
20170828	22	42964.0	449437.1137506869
